"商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","305","法国","39","其他","11","北京市","4,835",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","307","意大利","10","一般贸易","32","江苏省","445,174",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","307","意大利","10","一般贸易","33","浙江省","2,327,905",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","307","意大利","10","一般贸易","42","湖北省","6,746",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","309","荷兰","10","一般贸易","31","上海市","928",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","309","荷兰","10","一般贸易","32","江苏省","29,211",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","309","荷兰","10","一般贸易","61","陕西省","4,633",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","312","西班牙","10","一般贸易","31","上海市","987",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","312","西班牙","10","一般贸易","32","江苏省","654,456",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","312","西班牙","10","一般贸易","33","浙江省","566,173",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","316","保加利亚","10","一般贸易","33","浙江省","311,392",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","318","芬兰","10","一般贸易","31","上海市","36,472",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","321","匈牙利","10","一般贸易","33","浙江省","72,408",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","326","挪威","10","一般贸易","37","山东省","17,895",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","327","波兰","10","一般贸易","33","浙江省","1,789,418",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","327","波兰","10","一般贸易","51","四川省","47,961",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","328","罗马尼亚","10","一般贸易","11","北京市","306,776",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","330","瑞典","10","一般贸易","31","上海市","8,877",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","331","瑞士","10","一般贸易","31","上海市","330",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","331","瑞士","10","一般贸易","32","江苏省","36",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","331","瑞士","10","一般贸易","51","四川省","7,556",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","336","立陶宛","10","一般贸易","31","上海市","555",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","340","白俄罗斯","10","一般贸易","32","江苏省","27,565",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","31","上海市","2,412,816",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","32","江苏省","2,077,724",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","33","浙江省","228,622",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","10","一般贸易","31","上海市","9,542",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","10","一般贸易","32","江苏省","881",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","39","其他","11","北京市","2,244",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","39","其他","31","上海市","2,296",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","352","捷克","10","一般贸易","61","陕西省","1,330",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","355","波斯尼亚和黑塞哥维那","10","一般贸易","33","浙江省","39,567",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","355","波斯尼亚和黑塞哥维那","10","一般贸易","50","重庆市","88,411",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","402","阿根廷","10","一般贸易","31","上海市","17,753",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","402","阿根廷","10","一般贸易","44","广东省","769,627",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","410","巴西","10","一般贸易","32","江苏省","1,786,640",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","415","哥斯达黎加","10","一般贸易","35","福建省","19,308",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","419","厄瓜多尔","10","一般贸易","32","江苏省","6,280",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","429","墨西哥","10","一般贸易","11","北京市","2,009",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","429","墨西哥","10","一般贸易","32","江苏省","1,199,836",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","445","委内瑞拉","10","一般贸易","32","江苏省","83,085",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","10","一般贸易","31","上海市","3,877",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","10","一般贸易","32","江苏省","618,957",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","10","一般贸易","33","浙江省","24,398",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","11","北京市","1,713",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","13","河北省","193,155",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","31","上海市","231,531",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","32","江苏省","4,867,962",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","33","浙江省","1,613,825",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","34","安徽省","4,005,133",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","35","福建省","61,710",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","37","山东省","1,385,749",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","42","湖北省","62,749",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","44","广东省","1,366",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","51","四川省","844",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","39","其他","11","北京市","4,386",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","39","其他","31","上海市","21,829",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","39","其他","33","浙江省","2,184",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","601","澳大利亚","10","一般贸易","31","上海市","1,015",
"202510","293349","其他含有一个喹啉或异喹啉环系的化合物","609","新西兰","10","一般贸易","31","上海市","22",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","103","孟加拉国","10","一般贸易","13","河北省","3,629",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","103","孟加拉国","10","一般贸易","32","江苏省","51,926",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","103","孟加拉国","10","一般贸易","33","浙江省","2,368,560",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","103","孟加拉国","10","一般贸易","50","重庆市","325,398",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","110","中国香港","10","一般贸易","31","上海市","515,327",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","110","中国香港","10","一般贸易","32","江苏省","102,365",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","110","中国香港","10","一般贸易","33","浙江省","43,208",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","110","中国香港","10","一般贸易","37","山东省","67,405",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","110","中国香港","10","一般贸易","44","广东省","16,368",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","11","北京市","1,604,058",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","13","河北省","462,178",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","31","上海市","669,083",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","32","江苏省","9,416,332",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","33","浙江省","14,117,706",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","34","安徽省","3,132,441",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","36","江西省","1,485,925",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","37","山东省","193,262",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","42","湖北省","17,296,446",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","43","湖南省","399,915",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","44","广东省","157,183",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","51","四川省","405,117",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","10","一般贸易","61","陕西省","562,912",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","15","进料加工贸易","45","广西壮族自治区","3,358,136",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","15","进料加工贸易","46","海南省","549,501",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","39","其他","11","北京市","2,528",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","39","其他","31","上海市","2,048",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","39","其他","33","浙江省","320",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","111","印度","39","其他","42","湖北省","896",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","112","印度尼西亚","10","一般贸易","31","上海市","514,714",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","112","印度尼西亚","10","一般贸易","32","江苏省","428,100",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","112","印度尼西亚","10","一般贸易","37","山东省","17,576",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","112","印度尼西亚","10","一般贸易","44","广东省","467,289",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","112","印度尼西亚","10","一般贸易","50","重庆市","161,869",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","113","伊朗","10","一般贸易","50","重庆市","21",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","115","以色列","10","一般贸易","11","北京市","757,971",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","115","以色列","10","一般贸易","31","上海市","1,859",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","115","以色列","10","一般贸易","32","江苏省","64,011",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","11","北京市","64,605",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","12","天津市","2,109,931",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","13","河北省","3,625,071",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","31","上海市","1,524,387",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","32","江苏省","89,378",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","116","日本","10","一般贸易","33","浙江省","17,568,489",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","117","约旦","10","一般贸易","31","上海市","128,249",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","125","尼泊尔","10","一般贸易","37","山东省","20,304",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","15","内蒙古自治区","6,532",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","32","江苏省","569,027",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","33","浙江省","4,500,642",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","37","山东省","62,476",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","41","河南省","321,324",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","44","广东省","201,680",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","127","巴基斯坦","10","一般贸易","50","重庆市","19,382",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","132","新加坡","10","一般贸易","31","上海市","16,682",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","132","新加坡","10","一般贸易","32","江苏省","1,121,828",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","11","北京市","814,881",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","31","上海市","2,750,265",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","32","江苏省","371,643",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","33","浙江省","565,602",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","37","山东省","308,529",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","10","一般贸易","61","陕西省","392,719",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","15","进料加工贸易","32","江苏省","141,500",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","133","韩国","39","其他","31","上海市","1,566",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","136","泰国","10","一般贸易","32","江苏省","703,560",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","136","泰国","10","一般贸易","33","浙江省","6,862",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","137","土耳其","10","一般贸易","32","江苏省","1,103,164",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","137","土耳其","10","一般贸易","33","浙江省","2,266,690",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","137","土耳其","10","一般贸易","37","山东省","695,041",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","137","土耳其","10","一般贸易","44","广东省","53,003",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","138","阿联酋","10","一般贸易","13","河北省","292,499",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","138","阿联酋","10","一般贸易","32","江苏省","83,117",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","138","阿联酋","10","一般贸易","33","浙江省","2,105,712",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","138","阿联酋","10","一般贸易","44","广东省","2,639,280",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","139","也门","10","一般贸易","32","江苏省","20,764",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","141","越南","10","一般贸易","32","江苏省","607,547",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","141","越南","10","一般贸易","33","浙江省","572,487",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","141","越南","10","一般贸易","34","安徽省","237,800",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","141","越南","10","一般贸易","37","山东省","118,491",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","10","一般贸易","11","北京市","1,139",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","10","一般贸易","31","上海市","19,623",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","10","一般贸易","32","江苏省","2,158",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","10","一般贸易","33","浙江省","6,377",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","10","一般贸易","34","安徽省","23,428",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","39","其他","42","湖北省","403",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","142","中国","39","其他","50","重庆市","871",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","31","上海市","720,000",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","32","江苏省","843,361",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","33","浙江省","5,656,882",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","35","福建省","257,918",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","143","中国台湾","10","一般贸易","51","四川省","16,000",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","149","乌兹别克斯坦","10","一般贸易","11","北京市","158,385",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","215","埃及","10","一般贸易","32","江苏省","39,171",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","215","埃及","10","一般贸易","37","山东省","70,303",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","217","埃塞俄比亚","10","一般贸易","31","上海市","422,126",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","236","尼日利亚","10","一般贸易","37","山东省","61,764",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","244","南非","10","一般贸易","32","江苏省","73,125",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","301","比利时","10","一般贸易","31","上海市","4,270,349",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","10","一般贸易","11","北京市","3,864",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","10","一般贸易","31","上海市","16,971",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","10","一般贸易","32","江苏省","29,699",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","10","一般贸易","33","浙江省","8,546,258",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","10","一般贸易","44","广东省","7,371",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","10","一般贸易","61","陕西省","1,615",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","303","英国","39","其他","31","上海市","2,463",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","11","北京市","102",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","12","天津市","862,092",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","13","河北省","739,781",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","22","吉林省","45,437",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","31","上海市","224,029",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","32","江苏省","1,005,166",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","33","浙江省","22,090,861",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","37","山东省","17,759",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","42","湖北省","54,611",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","10","一般贸易","44","广东省","4,320",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","39","其他","11","北京市","24,710",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","304","德国","39","其他","31","上海市","592",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","305","法国","10","一般贸易","31","上海市","30,068",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","305","法国","10","一般贸易","32","江苏省","152,542",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","305","法国","10","一般贸易","51","四川省","7,454",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","306","爱尔兰","10","一般贸易","31","上海市","11,564",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","306","爱尔兰","39","其他","33","浙江省","9,651",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","307","意大利","10","一般贸易","32","江苏省","4,331",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","307","意大利","10","一般贸易","33","浙江省","1,480,175",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","309","荷兰","10","一般贸易","11","北京市","22,753",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","309","荷兰","10","一般贸易","13","河北省","109,403",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","309","荷兰","10","一般贸易","31","上海市","937",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","310","希腊","10","一般贸易","11","北京市","13,600",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","310","希腊","10","一般贸易","33","浙江省","104,398",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","312","西班牙","10","一般贸易","32","江苏省","30,507",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","312","西班牙","10","一般贸易","44","广东省","326,855",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","315","奥地利","10","一般贸易","22","吉林省","17,532,564",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","315","奥地利","39","其他","50","重庆市","142",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","316","保加利亚","10","一般贸易","35","福建省","124,994",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","321","匈牙利","10","一般贸易","11","北京市","101,452",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","321","匈牙利","10","一般贸易","33","浙江省","112,111",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","321","匈牙利","34","海关特殊监管区域物流货物","33","浙江省","12,787",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","327","波兰","10","一般贸易","33","浙江省","115,232",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","327","波兰","10","一般贸易","51","四川省","136,072",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","330","瑞典","10","一般贸易","31","上海市","1,533",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","331","瑞士","10","一般贸易","31","上海市","52,068",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","331","瑞士","10","一般贸易","32","江苏省","7,993",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","331","瑞士","10","一般贸易","51","四川省","8,732",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","331","瑞士","39","其他","44","广东省","454",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","335","拉脱维亚","10","一般贸易","32","江苏省","17,259",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","336","立陶宛","10","一般贸易","31","上海市","2,840",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","11","北京市","36",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","31","上海市","408,241",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","32","江苏省","643,575",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","33","浙江省","529,328",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","37","山东省","1,206,700",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","42","湖北省","958,676",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","44","广东省","1,470,000",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","344","俄罗斯","10","一般贸易","51","四川省","8,929",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","10","一般贸易","11","北京市","3,156",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","10","一般贸易","31","上海市","16,101",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","10","一般贸易","32","江苏省","4,710",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","10","一般贸易","33","浙江省","58,706",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","347","乌克兰","10","一般贸易","51","四川省","392",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","351","克罗地亚","10","一般贸易","42","湖北省","9,939",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","352","捷克","10","一般贸易","32","江苏省","142,718",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","352","捷克","10","一般贸易","37","山东省","11,310",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","352","捷克","10","一般贸易","61","陕西省","1,371",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","353","斯洛伐克","10","一般贸易","32","江苏省","775",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","358","塞尔维亚","10","一般贸易","33","浙江省","431,863",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","402","阿根廷","10","一般贸易","31","上海市","45,295",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","402","阿根廷","10","一般贸易","32","江苏省","708,489",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","402","阿根廷","10","一般贸易","35","福建省","178,602",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","408","玻利维亚
","10","一般贸易","32","江苏省","105,217",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","410","巴西","10","一般贸易","32","江苏省","2,822",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","410","巴西","10","一般贸易","33","浙江省","71",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","412","智利","10","一般贸易","32","江苏省","135,671",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","413","哥伦比亚","10","一般贸易","12","天津市","1,079,124",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","415","哥斯达黎加","10","一般贸易","35","福建省","48,672",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","429","墨西哥","10","一般贸易","32","江苏省","1,199,532",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","429","墨西哥","10","一般贸易","34","安徽省","9,149",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","433","巴拉圭","10","一般贸易","11","北京市","753",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","433","巴拉圭","10","一般贸易","32","江苏省","21,734",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","433","巴拉圭","10","一般贸易","61","陕西省","885,297",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","434","秘鲁","10","一般贸易","12","天津市","132,583",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","434","秘鲁","10","一般贸易","23","黑龙江省","154,414",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","434","秘鲁","10","一般贸易","32","江苏省","74,048",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","434","秘鲁","10","一般贸易","33","浙江省","200,568",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","434","秘鲁","10","一般贸易","35","福建省","77,798",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","10","一般贸易","11","北京市","233",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","10","一般贸易","31","上海市","23,194",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","501","加拿大","10","一般贸易","33","浙江省","15,415",
"202511","293349","其他含有一个喹啉或异喹啉环系的化合物","502","美国","10","一般贸易","11","北京市","2,278",
